series_id,label,year,period,periodName,value,date
SMU19000000000000001,Iowa - Total Nonfarm,2023,M02,February,1569.4,2023-02-01
SMU19000000000000001,Iowa - Total Nonfarm,2023,M01,January,1554.1,2023-01-01
SMU19000000000000001,Iowa - Total Nonfarm,2022,M12,December,1588.3,2022-12-01
SMU19000000000000001,Iowa - Total Nonfarm,2022,M11,November,1601.9,2022-11-01
SMU19000000000000001,Iowa - Total Nonfarm,2022,M10,October,1599.5,2022-10-01
SMU19000000000000001,Iowa - Total Nonfarm,2022,M09,September,1581.4,2022-09-01
SMU19000000000000001,Iowa - Total Nonfarm,2022,M08,August,1566.9,2022-08-01
SMU19000000000000001,Iowa - Total Nonfarm,2022,M07,July,1567.3,2022-07-01
SMU19000000000000001,Iowa - Total Nonfarm,2022,M06,June,1584.1,2022-06-01
SMU19000000000000001,Iowa - Total Nonfarm,2022,M05,May,1580.5,2022-05-01
SMU19000000000000001,Iowa - Total Nonfarm,2022,M04,April,1573.8,2022-04-01
SMU19000000000000001,Iowa - Total Nonfarm,2022,M03,March,1552.2,2022-03-01
SMU19000000000000001,Iowa - Total Nonfarm,2022,M02,February,1546.8,2022-02-01
SMU19000000000000001,Iowa - Total Nonfarm,2022,M01,January,1526.0,2022-01-01
SMU19000000000000001,Iowa - Total Nonfarm,2021,M12,December,1563.6,2021-12-01
SMU19000000000000001,Iowa - Total Nonfarm,2021,M11,November,1568.6,2021-11-01
SMU19000000000000001,Iowa - Total Nonfarm,2021,M10,October,1568.9,2021-10-01
SMU19000000000000001,Iowa - Total Nonfarm,2021,M09,September,1546.2,2021-09-01
SMU19000000000000001,Iowa - Total Nonfarm,2021,M08,August,1540.0,2021-08-01
SMU19000000000000001,Iowa - Total Nonfarm,2021,M07,July,1540.8,2021-07-01
SMU19000000000000001,Iowa - Total Nonfarm,2021,M06,June,1548.8,2021-06-01
SMU19000000000000001,Iowa - Total Nonfarm,2021,M05,May,1544.3,2021-05-01
SMU19000000000000001,Iowa - Total Nonfarm,2021,M04,April,1536.6,2021-04-01
SMU19000000000000001,Iowa - Total Nonfarm,2021,M03,March,1513.8,2021-03-01
SMU19000000000000001,Iowa - Total Nonfarm,2021,M02,February,1500.7,2021-02-01
SMU19000000000000001,Iowa - Total Nonfarm,2021,M01,January,1495.5,2021-01-01
SMU19000000000000001,Iowa - Total Nonfarm,2020,M12,December,1527.4,2020-12-01
SMU19000000000000001,Iowa - Total Nonfarm,2020,M11,November,1531.4,2020-11-01
SMU19000000000000001,Iowa - Total Nonfarm,2020,M10,October,1534.5,2020-10-01
SMU19000000000000001,Iowa - Total Nonfarm,2020,M09,September,1509.5,2020-09-01
SMU19000000000000001,Iowa - Total Nonfarm,2020,M08,August,1489.1,2020-08-01
SMU19000000000000001,Iowa - Total Nonfarm,2020,M07,July,1483.2,2020-07-01
SMU19000000000000001,Iowa - Total Nonfarm,2020,M06,June,1478.7,2020-06-01
SMU19000000000000001,Iowa - Total Nonfarm,2020,M05,May,1436.7,2020-05-01
SMU19000000000000001,Iowa - Total Nonfarm,2020,M04,April,1417.4,2020-04-01
SMU19000000000000001,Iowa - Total Nonfarm,2020,M03,March,1566.3,2020-03-01
SMU19000000000000001,Iowa - Total Nonfarm,2020,M02,February,1567.2,2020-02-01
SMU19000000000000001,Iowa - Total Nonfarm,2020,M01,January,1561.9,2020-01-01
SMU19000000000000001,Iowa - Total Nonfarm,2019,M12,December,1599.2,2019-12-01
SMU19000000000000001,Iowa - Total Nonfarm,2019,M11,November,1606.5,2019-11-01
SMU19000000000000001,Iowa - Total Nonfarm,2019,M10,October,1604.4,2019-10-01
SMU19000000000000001,Iowa - Total Nonfarm,2019,M09,September,1592.2,2019-09-01
SMU19000000000000001,Iowa - Total Nonfarm,2019,M08,August,1581.7,2019-08-01
SMU19000000000000001,Iowa - Total Nonfarm,2019,M07,July,1580.3,2019-07-01
SMU19000000000000001,Iowa - Total Nonfarm,2019,M06,June,1600.7,2019-06-01
SMU19000000000000001,Iowa - Total Nonfarm,2019,M05,May,1603.5,2019-05-01
SMU19000000000000001,Iowa - Total Nonfarm,2019,M04,April,1591.4,2019-04-01
SMU19000000000000001,Iowa - Total Nonfarm,2019,M03,March,1567.4,2019-03-01
SMU19000000000000001,Iowa - Total Nonfarm,2019,M02,February,1561.8,2019-02-01
SMU19000000000000001,Iowa - Total Nonfarm,2019,M01,January,1557.8,2019-01-01
SMU19000000000000001,Iowa - Total Nonfarm,2018,M12,December,1594.6,2018-12-01
SMU19000000000000001,Iowa - Total Nonfarm,2018,M11,November,1604.3,2018-11-01
SMU19000000000000001,Iowa - Total Nonfarm,2018,M10,October,1599.5,2018-10-01
SMU19000000000000001,Iowa - Total Nonfarm,2018,M09,September,1590.4,2018-09-01
SMU19000000000000001,Iowa - Total Nonfarm,2018,M08,August,1578.7,2018-08-01
SMU19000000000000001,Iowa - Total Nonfarm,2018,M07,July,1579.2,2018-07-01
SMU19000000000000001,Iowa - Total Nonfarm,2018,M06,June,1602.5,2018-06-01
SMU19000000000000001,Iowa - Total Nonfarm,2018,M05,May,1600.5,2018-05-01
SMU19000000000000001,Iowa - Total Nonfarm,2018,M04,April,1583.1,2018-04-01
SMU19000000000000001,Iowa - Total Nonfarm,2018,M03,March,1563.8,2018-03-01
SMU19000000000000001,Iowa - Total Nonfarm,2018,M02,February,1558.1,2018-02-01
SMU19000000000000001,Iowa - Total Nonfarm,2018,M01,January,1547.9,2018-01-01
SMU19000000000000001,Iowa - Total Nonfarm,2017,M12,December,1586.4,2017-12-01
SMU19000000000000001,Iowa - Total Nonfarm,2017,M11,November,1591.9,2017-11-01
SMU19000000000000001,Iowa - Total Nonfarm,2017,M10,October,1588.5,2017-10-01
SMU19000000000000001,Iowa - Total Nonfarm,2017,M09,September,1580.0,2017-09-01
SMU19000000000000001,Iowa - Total Nonfarm,2017,M08,August,1568.0,2017-08-01
SMU19000000000000001,Iowa - Total Nonfarm,2017,M07,July,1565.8,2017-07-01
SMU19000000000000001,Iowa - Total Nonfarm,2017,M06,June,1589.5,2017-06-01
SMU19000000000000001,Iowa - Total Nonfarm,2017,M05,May,1585.8,2017-05-01
SMU19000000000000001,Iowa - Total Nonfarm,2017,M04,April,1578.1,2017-04-01
SMU19000000000000001,Iowa - Total Nonfarm,2017,M03,March,1554.9,2017-03-01
SMU19000000000000001,Iowa - Total Nonfarm,2017,M02,February,1547.5,2017-02-01
SMU19000000000000001,Iowa - Total Nonfarm,2017,M01,January,1536.4,2017-01-01
SMU19000000000000001,Iowa - Total Nonfarm,2016,M12,December,1578.6,2016-12-01
SMU19000000000000001,Iowa - Total Nonfarm,2016,M11,November,1588.2,2016-11-01
SMU19000000000000001,Iowa - Total Nonfarm,2016,M10,October,1588.0,2016-10-01
SMU19000000000000001,Iowa - Total Nonfarm,2016,M09,September,1581.7,2016-09-01
SMU19000000000000001,Iowa - Total Nonfarm,2016,M08,August,1567.8,2016-08-01
SMU19000000000000001,Iowa - Total Nonfarm,2016,M07,July,1565.9,2016-07-01
SMU19000000000000001,Iowa - Total Nonfarm,2016,M06,June,1582.3,2016-06-01
SMU19000000000000001,Iowa - Total Nonfarm,2016,M05,May,1585.0,2016-05-01
SMU19000000000000001,Iowa - Total Nonfarm,2016,M04,April,1578.9,2016-04-01
SMU19000000000000001,Iowa - Total Nonfarm,2016,M03,March,1554.9,2016-03-01
SMU19000000000000001,Iowa - Total Nonfarm,2016,M02,February,1543.7,2016-02-01
SMU19000000000000001,Iowa - Total Nonfarm,2016,M01,January,1535.0,2016-01-01
SMU19000000000000001,Iowa - Total Nonfarm,2015,M12,December,1575.5,2015-12-01
SMU19000000000000001,Iowa - Total Nonfarm,2015,M11,November,1580.9,2015-11-01
SMU19000000000000001,Iowa - Total Nonfarm,2015,M10,October,1578.3,2015-10-01
SMU19000000000000001,Iowa - Total Nonfarm,2015,M09,September,1567.6,2015-09-01
SMU19000000000000001,Iowa - Total Nonfarm,2015,M08,August,1555.1,2015-08-01
SMU19000000000000001,Iowa - Total Nonfarm,2015,M07,July,1556.7,2015-07-01
SMU19000000000000001,Iowa - Total Nonfarm,2015,M06,June,1578.9,2015-06-01
SMU19000000000000001,Iowa - Total Nonfarm,2015,M05,May,1577.3,2015-05-01
SMU19000000000000001,Iowa - Total Nonfarm,2015,M04,April,1564.8,2015-04-01
SMU19000000000000001,Iowa - Total Nonfarm,2015,M03,March,1543.2,2015-03-01
SMU19000000000000001,Iowa - Total Nonfarm,2015,M02,February,1532.9,2015-02-01
SMU19000000000000001,Iowa - Total Nonfarm,2015,M01,January,1525.8,2015-01-01
SMU19000000000000001,Iowa - Total Nonfarm,2014,M12,December,1565.2,2014-12-01
SMU19000000000000001,Iowa - Total Nonfarm,2014,M11,November,1569.9,2014-11-01
SMU19000000000000001,Iowa - Total Nonfarm,2014,M10,October,1566.1,2014-10-01
SMU19000000000000001,Iowa - Total Nonfarm,2014,M09,September,1561.8,2014-09-01
SMU19000000000000001,Iowa - Total Nonfarm,2014,M08,August,1545.4,2014-08-01
SMU19000000000000001,Iowa - Total Nonfarm,2014,M07,July,1540.5,2014-07-01
SMU19000000000000001,Iowa - Total Nonfarm,2014,M06,June,1564.0,2014-06-01
SMU19000000000000001,Iowa - Total Nonfarm,2014,M05,May,1564.4,2014-05-01
SMU19000000000000001,Iowa - Total Nonfarm,2014,M04,April,1548.1,2014-04-01
SMU19000000000000001,Iowa - Total Nonfarm,2014,M03,March,1522.5,2014-03-01
SMU19000000000000001,Iowa - Total Nonfarm,2014,M02,February,1512.5,2014-02-01
SMU19000000000000001,Iowa - Total Nonfarm,2014,M01,January,1504.0,2014-01-01
SMU19000000000000001,Iowa - Total Nonfarm,2013,M12,December,1547.6,2013-12-01
SMU19000000000000001,Iowa - Total Nonfarm,2013,M11,November,1554.4,2013-11-01
SMU19000000000000001,Iowa - Total Nonfarm,2013,M10,October,1547.9,2013-10-01
SMU19000000000000001,Iowa - Total Nonfarm,2013,M09,September,1545.2,2013-09-01
SMU19000000000000001,Iowa - Total Nonfarm,2013,M08,August,1532.6,2013-08-01
SMU19000000000000001,Iowa - Total Nonfarm,2013,M07,July,1527.6,2013-07-01
SMU19000000000000001,Iowa - Total Nonfarm,2013,M06,June,1543.6,2013-06-01
SMU19000000000000001,Iowa - Total Nonfarm,2013,M05,May,1542.0,2013-05-01
SMU19000000000000001,Iowa - Total Nonfarm,2013,M04,April,1520.7,2013-04-01
SMU19000000000000001,Iowa - Total Nonfarm,2013,M03,March,1501.7,2013-03-01
SMU19000000000000001,Iowa - Total Nonfarm,2013,M02,February,1493.2,2013-02-01
SMU19000000000000001,Iowa - Total Nonfarm,2013,M01,January,1484.0,2013-01-01
SMU19000000000000001,Iowa - Total Nonfarm,2012,M12,December,1527.4,2012-12-01
SMU19000000000000001,Iowa - Total Nonfarm,2012,M11,November,1533.7,2012-11-01
SMU19000000000000001,Iowa - Total Nonfarm,2012,M10,October,1528.8,2012-10-01
SMU19000000000000001,Iowa - Total Nonfarm,2012,M09,September,1519.7,2012-09-01
SMU19000000000000001,Iowa - Total Nonfarm,2012,M08,August,1505.5,2012-08-01
SMU19000000000000001,Iowa - Total Nonfarm,2012,M07,July,1500.5,2012-07-01
SMU19000000000000001,Iowa - Total Nonfarm,2012,M06,June,1524.2,2012-06-01
SMU19000000000000001,Iowa - Total Nonfarm,2012,M05,May,1524.1,2012-05-01
SMU19000000000000001,Iowa - Total Nonfarm,2012,M04,April,1510.7,2012-04-01
SMU19000000000000001,Iowa - Total Nonfarm,2012,M03,March,1488.9,2012-03-01
SMU19000000000000001,Iowa - Total Nonfarm,2012,M02,February,1474.5,2012-02-01
SMU19000000000000001,Iowa - Total Nonfarm,2012,M01,January,1467.4,2012-01-01
SMU19000000000000001,Iowa - Total Nonfarm,2011,M12,December,1507.7,2011-12-01
SMU19000000000000001,Iowa - Total Nonfarm,2011,M11,November,1513.7,2011-11-01
SMU19000000000000001,Iowa - Total Nonfarm,2011,M10,October,1509.5,2011-10-01
SMU19000000000000001,Iowa - Total Nonfarm,2011,M09,September,1501.6,2011-09-01
SMU19000000000000001,Iowa - Total Nonfarm,2011,M08,August,1480.0,2011-08-01
SMU19000000000000001,Iowa - Total Nonfarm,2011,M07,July,1477.8,2011-07-01
SMU19000000000000001,Iowa - Total Nonfarm,2011,M06,June,1499.8,2011-06-01
SMU19000000000000001,Iowa - Total Nonfarm,2011,M05,May,1500.3,2011-05-01
SMU19000000000000001,Iowa - Total Nonfarm,2011,M04,April,1489.2,2011-04-01
SMU19000000000000001,Iowa - Total Nonfarm,2011,M03,March,1460.9,2011-03-01
SMU19000000000000001,Iowa - Total Nonfarm,2011,M02,February,1449.9,2011-02-01
SMU19000000000000001,Iowa - Total Nonfarm,2011,M01,January,1443.9,2011-01-01
SMU19000000000000001,Iowa - Total Nonfarm,2010,M12,December,1487.8,2010-12-01
SMU19000000000000001,Iowa - Total Nonfarm,2010,M11,November,1493.8,2010-11-01
SMU19000000000000001,Iowa - Total Nonfarm,2010,M10,October,1490.7,2010-10-01
SMU19000000000000001,Iowa - Total Nonfarm,2010,M09,September,1474.3,2010-09-01
SMU19000000000000001,Iowa - Total Nonfarm,2010,M08,August,1455.7,2010-08-01
SMU19000000000000001,Iowa - Total Nonfarm,2010,M07,July,1457.4,2010-07-01
SMU19000000000000001,Iowa - Total Nonfarm,2010,M06,June,1486.3,2010-06-01
SMU19000000000000001,Iowa - Total Nonfarm,2010,M05,May,1488.8,2010-05-01
SMU19000000000000001,Iowa - Total Nonfarm,2010,M04,April,1477.1,2010-04-01
SMU19000000000000001,Iowa - Total Nonfarm,2010,M03,March,1449.9,2010-03-01
SMU19000000000000001,Iowa - Total Nonfarm,2010,M02,February,1437.3,2010-02-01
SMU19000000000000001,Iowa - Total Nonfarm,2010,M01,January,1432.3,2010-01-01
SMU20000000000000001,Kansas - Total Nonfarm,2024,M12,December,1471.0,2024-12-01
SMU20000000000000001,Kansas - Total Nonfarm,2024,M11,November,1476.9,2024-11-01
SMU20000000000000001,Kansas - Total Nonfarm,2024,M10,October,1464.8,2024-10-01
SMU20000000000000001,Kansas - Total Nonfarm,2024,M09,September,1461.0,2024-09-01
SMU20000000000000001,Kansas - Total Nonfarm,2024,M08,August,1448.8,2024-08-01
SMU20000000000000001,Kansas - Total Nonfarm,2024,M07,July,1439.0,2024-07-01
SMU20000000000000001,Kansas - Total Nonfarm,2024,M06,June,1458.5,2024-06-01
SMU20000000000000001,Kansas - Total Nonfarm,2024,M05,May,1463.5,2024-05-01
SMU20000000000000001,Kansas - Total Nonfarm,2024,M04,April,1462.5,2024-04-01
SMU20000000000000001,Kansas - Total Nonfarm,2024,M03,March,1450.5,2024-03-01
SMU20000000000000001,Kansas - Total Nonfarm,2024,M02,February,1445.6,2024-02-01
SMU20000000000000001,Kansas - Total Nonfarm,2024,M01,January,1429.2,2024-01-01
SMU20000000000000001,Kansas - Total Nonfarm,2023,M12,December,1460.5,2023-12-01
SMU20000000000000001,Kansas - Total Nonfarm,2023,M11,November,1465.1,2023-11-01
SMU20000000000000001,Kansas - Total Nonfarm,2023,M10,October,1458.9,2023-10-01
SMU20000000000000001,Kansas - Total Nonfarm,2023,M09,September,1448.9,2023-09-01
SMU20000000000000001,Kansas - Total Nonfarm,2023,M08,August,1431.0,2023-08-01
SMU20000000000000001,Kansas - Total Nonfarm,2023,M07,July,1424.9,2023-07-01
SMU20000000000000001,Kansas - Total Nonfarm,2023,M06,June,1448.1,2023-06-01
SMU20000000000000001,Kansas - Total Nonfarm,2023,M05,May,1449.6,2023-05-01
SMU20000000000000001,Kansas - Total Nonfarm,2023,M04,April,1444.9,2023-04-01
SMU20000000000000001,Kansas - Total Nonfarm,2023,M03,March,1433.1,2023-03-01
SMU20000000000000001,Kansas - Total Nonfarm,2023,M02,February,1430.4,2023-02-01
SMU20000000000000001,Kansas - Total Nonfarm,2023,M01,January,1424.3,2023-01-01
SMU20000000000000001,Kansas - Total Nonfarm,2022,M12,December,1441.3,2022-12-01
SMU20000000000000001,Kansas - Total Nonfarm,2022,M11,November,1445.8,2022-11-01
SMU20000000000000001,Kansas - Total Nonfarm,2022,M10,October,1440.6,2022-10-01
SMU20000000000000001,Kansas - Total Nonfarm,2022,M09,September,1428.2,2022-09-01
SMU20000000000000001,Kansas - Total Nonfarm,2022,M08,August,1410.5,2022-08-01
SMU20000000000000001,Kansas - Total Nonfarm,2022,M07,July,1403.6,2022-07-01
SMU20000000000000001,Kansas - Total Nonfarm,2022,M06,June,1407.1,2022-06-01
SMU20000000000000001,Kansas - Total Nonfarm,2022,M05,May,1418.4,2022-05-01
SMU20000000000000001,Kansas - Total Nonfarm,2022,M04,April,1414.2,2022-04-01
SMU20000000000000001,Kansas - Total Nonfarm,2022,M03,March,1397.1,2022-03-01
SMU20000000000000001,Kansas - Total Nonfarm,2022,M02,February,1395.9,2022-02-01
SMU20000000000000001,Kansas - Total Nonfarm,2022,M01,January,1383.2,2022-01-01
SMU20000000000000001,Kansas - Total Nonfarm,2021,M12,December,1406.0,2021-12-01
SMU20000000000000001,Kansas - Total Nonfarm,2021,M11,November,1409.2,2021-11-01
SMU20000000000000001,Kansas - Total Nonfarm,2021,M10,October,1403.0,2021-10-01
SMU20000000000000001,Kansas - Total Nonfarm,2021,M09,September,1378.4,2021-09-01
SMU20000000000000001,Kansas - Total Nonfarm,2021,M08,August,1378.0,2021-08-01
SMU20000000000000001,Kansas - Total Nonfarm,2021,M07,July,1373.3,2021-07-01
SMU20000000000000001,Kansas - Total Nonfarm,2021,M06,June,1382.0,2021-06-01
SMU20000000000000001,Kansas - Total Nonfarm,2021,M05,May,1386.3,2021-05-01
SMU20000000000000001,Kansas - Total Nonfarm,2021,M04,April,1377.7,2021-04-01
SMU20000000000000001,Kansas - Total Nonfarm,2021,M03,March,1364.4,2021-03-01
SMU20000000000000001,Kansas - Total Nonfarm,2021,M02,February,1348.6,2021-02-01
SMU20000000000000001,Kansas - Total Nonfarm,2021,M01,January,1350.4,2021-01-01
SMU20000000000000001,Kansas - Total Nonfarm,2020,M12,December,1374.5,2020-12-01
SMU20000000000000001,Kansas - Total Nonfarm,2020,M11,November,1373.8,2020-11-01
SMU20000000000000001,Kansas - Total Nonfarm,2020,M10,October,1372.0,2020-10-01
SMU20000000000000001,Kansas - Total Nonfarm,2020,M09,September,1355.1,2020-09-01
SMU20000000000000001,Kansas - Total Nonfarm,2020,M08,August,1347.8,2020-08-01
SMU20000000000000001,Kansas - Total Nonfarm,2020,M07,July,1326.9,2020-07-01
SMU20000000000000001,Kansas - Total Nonfarm,2020,M06,June,1325.1,2020-06-01
SMU20000000000000001,Kansas - Total Nonfarm,2020,M05,May,1308.9,2020-05-01
SMU20000000000000001,Kansas - Total Nonfarm,2020,M04,April,1276.1,2020-04-01
SMU20000000000000001,Kansas - Total Nonfarm,2020,M03,March,1414.6,2020-03-01
SMU20000000000000001,Kansas - Total Nonfarm,2020,M02,February,1418.7,2020-02-01
SMU20000000000000001,Kansas - Total Nonfarm,2020,M01,January,1413.3,2020-01-01
SMU20000000000000001,Kansas - Total Nonfarm,2019,M12,December,1443.7,2019-12-01
SMU20000000000000001,Kansas - Total Nonfarm,2019,M11,November,1444.9,2019-11-01
SMU20000000000000001,Kansas - Total Nonfarm,2019,M10,October,1439.2,2019-10-01
SMU20000000000000001,Kansas - Total Nonfarm,2019,M09,September,1426.8,2019-09-01
SMU20000000000000001,Kansas - Total Nonfarm,2019,M08,August,1417.1,2019-08-01
SMU20000000000000001,Kansas - Total Nonfarm,2019,M07,July,1403.1,2019-07-01
SMU20000000000000001,Kansas - Total Nonfarm,2019,M06,June,1424.7,2019-06-01
SMU20000000000000001,Kansas - Total Nonfarm,2019,M05,May,1433.9,2019-05-01
SMU20000000000000001,Kansas - Total Nonfarm,2019,M04,April,1431.5,2019-04-01
SMU20000000000000001,Kansas - Total Nonfarm,2019,M03,March,1411.9,2019-03-01
SMU20000000000000001,Kansas - Total Nonfarm,2019,M02,February,1410.0,2019-02-01
SMU20000000000000001,Kansas - Total Nonfarm,2019,M01,January,1399.3,2019-01-01
SMU20000000000000001,Kansas - Total Nonfarm,2018,M12,December,1434.9,2018-12-01
SMU20000000000000001,Kansas - Total Nonfarm,2018,M11,November,1438.2,2018-11-01
SMU20000000000000001,Kansas - Total Nonfarm,2018,M10,October,1432.3,2018-10-01
SMU20000000000000001,Kansas - Total Nonfarm,2018,M09,September,1422.8,2018-09-01
SMU20000000000000001,Kansas - Total Nonfarm,2018,M08,August,1409.2,2018-08-01
SMU20000000000000001,Kansas - Total Nonfarm,2018,M07,July,1399.1,2018-07-01
SMU20000000000000001,Kansas - Total Nonfarm,2018,M06,June,1414.9,2018-06-01
SMU20000000000000001,Kansas - Total Nonfarm,2018,M05,May,1421.7,2018-05-01
SMU20000000000000001,Kansas - Total Nonfarm,2018,M04,April,1416.6,2018-04-01
SMU20000000000000001,Kansas - Total Nonfarm,2018,M03,March,1405.9,2018-03-01
SMU20000000000000001,Kansas - Total Nonfarm,2018,M02,February,1403.5,2018-02-01
SMU20000000000000001,Kansas - Total Nonfarm,2018,M01,January,1388.7,2018-01-01
SMU20000000000000001,Kansas - Total Nonfarm,2017,M12,December,1425.5,2017-12-01
SMU20000000000000001,Kansas - Total Nonfarm,2017,M11,November,1427.4,2017-11-01
SMU20000000000000001,Kansas - Total Nonfarm,2017,M10,October,1420.8,2017-10-01
SMU20000000000000001,Kansas - Total Nonfarm,2017,M09,September,1410.8,2017-09-01
SMU20000000000000001,Kansas - Total Nonfarm,2017,M08,August,1389.5,2017-08-01
SMU20000000000000001,Kansas - Total Nonfarm,2017,M07,July,1385.9,2017-07-01
SMU20000000000000001,Kansas - Total Nonfarm,2017,M06,June,1401.3,2017-06-01
SMU20000000000000001,Kansas - Total Nonfarm,2017,M05,May,1407.5,2017-05-01
SMU20000000000000001,Kansas - Total Nonfarm,2017,M04,April,1403.7,2017-04-01
SMU20000000000000001,Kansas - Total Nonfarm,2017,M03,March,1401.3,2017-03-01
SMU20000000000000001,Kansas - Total Nonfarm,2017,M02,February,1395.8,2017-02-01
SMU20000000000000001,Kansas - Total Nonfarm,2017,M01,January,1380.3,2017-01-01
SMU20000000000000001,Kansas - Total Nonfarm,2016,M12,December,1418.3,2016-12-01
SMU20000000000000001,Kansas - Total Nonfarm,2016,M11,November,1422.3,2016-11-01
SMU20000000000000001,Kansas - Total Nonfarm,2016,M10,October,1420.4,2016-10-01
SMU20000000000000001,Kansas - Total Nonfarm,2016,M09,September,1411.4,2016-09-01
SMU20000000000000001,Kansas - Total Nonfarm,2016,M08,August,1389.0,2016-08-01
SMU20000000000000001,Kansas - Total Nonfarm,2016,M07,July,1387.7,2016-07-01
SMU20000000000000001,Kansas - Total Nonfarm,2016,M06,June,1404.0,2016-06-01
SMU20000000000000001,Kansas - Total Nonfarm,2016,M05,May,1413.9,2016-05-01
SMU20000000000000001,Kansas - Total Nonfarm,2016,M04,April,1413.9,2016-04-01
SMU20000000000000001,Kansas - Total Nonfarm,2016,M03,March,1398.4,2016-03-01
SMU20000000000000001,Kansas - Total Nonfarm,2016,M02,February,1392.9,2016-02-01
SMU20000000000000001,Kansas - Total Nonfarm,2016,M01,January,1382.5,2016-01-01
SMU20000000000000001,Kansas - Total Nonfarm,2015,M12,December,1418.5,2015-12-01
SMU20000000000000001,Kansas - Total Nonfarm,2015,M11,November,1419.4,2015-11-01
SMU20000000000000001,Kansas - Total Nonfarm,2015,M10,October,1417.7,2015-10-01
SMU20000000000000001,Kansas - Total Nonfarm,2015,M09,September,1405.4,2015-09-01
SMU20000000000000001,Kansas - Total Nonfarm,2015,M08,August,1387.8,2015-08-01
SMU20000000000000001,Kansas - Total Nonfarm,2015,M07,July,1385.1,2015-07-01
SMU20000000000000001,Kansas - Total Nonfarm,2015,M06,June,1406.3,2015-06-01
SMU20000000000000001,Kansas - Total Nonfarm,2015,M05,May,1410.8,2015-05-01
SMU20000000000000001,Kansas - Total Nonfarm,2015,M04,April,1402.9,2015-04-01
SMU20000000000000001,Kansas - Total Nonfarm,2015,M03,March,1393.3,2015-03-01
SMU20000000000000001,Kansas - Total Nonfarm,2015,M02,February,1387.8,2015-02-01
SMU20000000000000001,Kansas - Total Nonfarm,2015,M01,January,1375.1,2015-01-01
SMU20000000000000001,Kansas - Total Nonfarm,2014,M12,December,1412.8,2014-12-01
SMU20000000000000001,Kansas - Total Nonfarm,2014,M11,November,1413.1,2014-11-01
SMU20000000000000001,Kansas - Total Nonfarm,2014,M10,October,1409.5,2014-10-01
SMU20000000000000001,Kansas - Total Nonfarm,2014,M09,September,1397.9,2014-09-01
SMU20000000000000001,Kansas - Total Nonfarm,2014,M08,August,1380.3,2014-08-01
SMU20000000000000001,Kansas - Total Nonfarm,2014,M07,July,1375.6,2014-07-01
SMU20000000000000001,Kansas - Total Nonfarm,2014,M06,June,1396.9,2014-06-01
SMU20000000000000001,Kansas - Total Nonfarm,2014,M05,May,1404.1,2014-05-01
SMU20000000000000001,Kansas - Total Nonfarm,2014,M04,April,1395.5,2014-04-01
SMU20000000000000001,Kansas - Total Nonfarm,2014,M03,March,1382.1,2014-03-01
SMU20000000000000001,Kansas - Total Nonfarm,2014,M02,February,1371.0,2014-02-01
SMU20000000000000001,Kansas - Total Nonfarm,2014,M01,January,1359.7,2014-01-01
SMU20000000000000001,Kansas - Total Nonfarm,2013,M12,December,1395.8,2013-12-01
SMU20000000000000001,Kansas - Total Nonfarm,2013,M11,November,1397.8,2013-11-01
SMU20000000000000001,Kansas - Total Nonfarm,2013,M10,October,1392.3,2013-10-01
SMU20000000000000001,Kansas - Total Nonfarm,2013,M09,September,1383.1,2013-09-01
SMU20000000000000001,Kansas - Total Nonfarm,2013,M08,August,1360.5,2013-08-01
SMU20000000000000001,Kansas - Total Nonfarm,2013,M07,July,1354.5,2013-07-01
SMU20000000000000001,Kansas - Total Nonfarm,2013,M06,June,1375.1,2013-06-01
SMU20000000000000001,Kansas - Total Nonfarm,2013,M05,May,1381.2,2013-05-01
SMU20000000000000001,Kansas - Total Nonfarm,2013,M04,April,1375.9,2013-04-01
SMU20000000000000001,Kansas - Total Nonfarm,2013,M03,March,1359.7,2013-03-01
SMU20000000000000001,Kansas - Total Nonfarm,2013,M02,February,1353.4,2013-02-01
SMU20000000000000001,Kansas - Total Nonfarm,2013,M01,January,1342.2,2013-01-01
SMU20000000000000001,Kansas - Total Nonfarm,2012,M12,December,1375.9,2012-12-01
SMU20000000000000001,Kansas - Total Nonfarm,2012,M11,November,1378.2,2012-11-01
SMU20000000000000001,Kansas - Total Nonfarm,2012,M10,October,1375.2,2012-10-01
SMU20000000000000001,Kansas - Total Nonfarm,2012,M09,September,1361.6,2012-09-01
SMU20000000000000001,Kansas - Total Nonfarm,2012,M08,August,1344.8,2012-08-01
SMU20000000000000001,Kansas - Total Nonfarm,2012,M07,July,1337.8,2012-07-01
SMU20000000000000001,Kansas - Total Nonfarm,2012,M06,June,1366.8,2012-06-01
SMU20000000000000001,Kansas - Total Nonfarm,2012,M05,May,1371.3,2012-05-01
SMU20000000000000001,Kansas - Total Nonfarm,2012,M04,April,1360.8,2012-04-01
SMU20000000000000001,Kansas - Total Nonfarm,2012,M03,March,1351.9,2012-03-01
SMU20000000000000001,Kansas - Total Nonfarm,2012,M02,February,1340.3,2012-02-01
SMU20000000000000001,Kansas - Total Nonfarm,2012,M01,January,1332.3,2012-01-01
SMU20000000000000001,Kansas - Total Nonfarm,2011,M12,December,1355.8,2011-12-01
SMU20000000000000001,Kansas - Total Nonfarm,2011,M11,November,1360.4,2011-11-01
SMU20000000000000001,Kansas - Total Nonfarm,2011,M10,October,1358.4,2011-10-01
